ORDERNUMBER,ORDERLINENUMBER,order_id,order_line,warehouse,delivery_date,shipping_cost
10332,17,10332,17,WH_C,2004-11-18,34.47590880227621
10347,10,10347,10,WH_C,2004-11-29,33.05636294575094
10357,5,10357,5,WH_C,2004-12-10,34.31223383519374
10369,6,10369,6,WH_C,2005-01-20,32.466645683298154
10381,4,10381,4,WH_C,2005-02-17,32.18177834960166
10392,3,10392,3,WH_C,2005-03-11,32.39845695654685
10423,3,10423,3,WH_C,2005-06-01,33.24836300183031
10106,18,10106,18,WH_C,2003-02-17,33.38047432134573
10119,9,10119,9,WH_C,2003-04-28,34.8877727893954
10130,2,10130,2,WH_C,2003-06-18,31.985566520330465
10143,13,10143,13,WH_C,2003-08-11,34.46922382064734
10155,11,10155,11,WH_C,2003-10-06,33.389392958403675
10167,7,10167,7,WH_C,2003-10-23,32.96072765828965
10178,10,10178,10,WH_C,2003-11-10,33.291387327738576
10186,7,10186,7,WH_C,2003-11-14,32.6472216757779
10197,4,10197,4,WH_C,2003-11-26,33.43997739530982
10209,6,10209,6,WH_C,2004-01-09,33.4721744338625
10222,10,10222,10,WH_C,2004-02-19,32.96350473364401
10248,1,10248,1,WH_C,2004-05-07,32.637039235691226
10262,15,10262,15,WH_C,2004-06-24,33.26859168356002
10273,2,10273,2,WH_C,2004-07-21,34.34219721568424
10283,4,10283,4,WH_C,2004-08-20,32.815771994100245
10296,13,10296,13,WH_C,2004-09-15,33.9724819807237
10307,7,10307,7,WH_C,2004-10-14,33.70879056442607
10316,15,10316,15,WH_C,2004-11-01,34.97139419269588
10327,5,10327,5,WH_C,2004-11-10,34.086719722031006
10338,3,10338,3,WH_C,2004-11-22,33.62786233486901
10350,6,10350,6,WH_C,2004-12-02,33.93030608263096
10373,5,10373,5,WH_C,2005-01-31,34.52529069878004
10386,5,10386,5,WH_C,2005-03-01,33.590781573358214
10398,18,10398,18,WH_C,2005-03-30,33.21073275960192
10400,7,10400,7,WH_C,2005-04-01,31.73201654349359
10414,1,10414,1,WH_C,2005-05-06,34.78427635775944
10103,13,10103,13,WH_C,2003-01-29,34.173266507386536
10111,1,10111,1,WH_C,2003-03-27,32.45699020067178
10126,13,10126,13,WH_C,2003-05-28,33.68699108856106
10139,2,10139,2,WH_C,2003-07-18,33.46160172309902
10150,10,10150,10,WH_C,2003-09-19,32.368850328828145
10163,3,10163,3,WH_C,2003-10-20,34.639944147612916
10173,1,10173,1,WH_C,2003-11-05,32.71804753625402
10183,10,10183,10,WH_C,2003-11-15,37.016059379087494
10193,2,10193,2,WH_C,2003-11-21,33.65911633714275
10206,8,10206,8,WH_C,2003-12-05,33.949000363230404
10215,5,10215,5,WH_C,2004-01-30,31.717545159182947
10228,4,10228,4,WH_C,2004-03-10,33.67098976445634
10244,2,10244,2,WH_C,2004-04-29,33.75038719339435
10257,2,10257,2,WH_C,2004-06-14,32.75487022553776
10270,11,10270,11,WH_C,2004-07-19,32.63578934196504
10280,4,10280,4,WH_C,2004-08-17,33.48463420141706
10291,13,10291,13,WH_C,2004-09-10,33.28432261848921
10304,8,10304,8,WH_C,2004-10-11,34.662087095862944
10312,5,10312,5,WH_C,2004-10-21,34.23052902322065
10322,7,10322,7,WH_C,2004-11-06,39.945306150885315
10332,18,10332,18,WH_C,2004-11-19,32.45884313069514
10347,11,10347,11,WH_C,2004-11-29,35.17098884517498
10357,4,10357,4,WH_C,2004-12-10,33.641932692523355
10369,5,10369,5,WH_C,2005-01-20,32.74332950253013
10381,5,10381,5,WH_C,2005-02-17,32.02639830787817
10392,2,10392,2,WH_C,2005-03-10,31.88630300415793
10423,2,10423,2,WH_C,2005-06-01,33.98436218474761
10105,11,10105,11,WH_C,2003-02-11,33.49354227811915
10117,5,10117,5,WH_C,2003-04-18,32.337990815923305
10128,2,10128,2,WH_C,2003-06-06,33.505753478508936
10142,8,10142,8,WH_C,2003-08-08,32.479662963824964
10153,7,10153,7,WH_C,2003-09-30,33.81526592280322
10166,2,10166,2,WH_C,2003-10-21,32.86645066582594
10177,9,10177,9,WH_C,2003-11-09,39.44505406751882
10185,9,10185,9,WH_A,2003-11-14,51.44199339790572
10196,1,10196,1,WH_C,2003-11-28,33.05603845117968
10208,9,10208,9,WH_C,2004-01-02,33.320772359861444
10221,3,10221,3,WH_C,2004-02-18,32.704027045288754
10232,6,10232,6,WH_C,2004-03-22,34.31139038649668
10248,12,10248,12,WH_C,2004-05-07,33.189896268240965
10273,13,10273,13,WH_C,2004-07-21,32.457498719285255
10282,1,10282,1,WH_C,2004-08-21,36.89293509828461
10293,4,10293,4,WH_C,2004-09-09,33.09727625399442
10306,9,10306,9,WH_C,2004-10-14,33.10820177576099
10314,1,10314,1,WH_C,2004-10-22,34.256523318135926
10325,9,10325,9,WH_C,2004-11-07,37.386727965397455
10336,12,10336,12,WH_C,2004-11-22,32.78869208066298
10350,1,10350,1,WH_C,2004-12-02,34.52060053997841
10372,3,10372,3,WH_C,2005-01-26,34.32700464261937
10383,9,10383,9,WH_C,2005-02-22,33.3091699172805
10396,2,10396,2,WH_C,2005-03-23,32.98646394885864
10414,12,10414,12,WH_C,2005-05-06,32.5277098961961
10104,13,10104,13,WH_C,2003-01-31,35.153822121011444
10109,5,10109,5,WH_C,2003-03-11,32.07254033791716
10114,4,10114,4,WH_C,2003-04-01,34.4220605476179
10122,3,10122,3,WH_C,2003-05-08,34.238080161302875
10127,15,10127,15,WH_C,2003-06-03,33.396155208986855
10136,3,10136,3,WH_C,2003-07-04,31.723821930606313
10141,9,10141,9,WH_C,2003-08-01,33.83124288062266
10148,14,10148,14,WH_C,2003-09-11,32.94048905307666
10151,7,10151,7,WH_C,2003-09-23,32.560444977615106
10160,1,10160,1,WH_C,2003-10-13,33.5909277484608
10165,16,10165,16,WH_C,2003-10-22,34.52473770630586
10171,3,10171,3,WH_C,2003-11-07,33.30382475696475
10175,5,10175,5,WH_C,2003-11-06,34.01662538914222
10181,7,10181,7,WH_C,2003-11-12,31.848127944591194
10184,10,10184,10,WH_C,2003-11-16,37.90021763829859
10192,12,10192,12,WH_C,2003-11-20,32.40309737973689
10195,10,10195,10,WH_C,2003-11-25,33.4903331571403
10203,1,10203,1,WH_C,2003-12-03,35.17451217825658
10207,11,10207,11,WH_C,2003-12-09,33.763230777494186
10212,11,10212,11,WH_C,2004-01-16,32.39541445539521
10225,2,10225,2,WH_C,2004-02-23,33.35443234992673
10229,5,10229,5,WH_C,2004-03-11,33.98733339543674
10239,1,10239,1,WH_C,2004-04-12,32.92759085449843
10246,9,10246,9,WH_C,2004-05-05,34.49639778261438
10253,6,10253,6,WH_C,2004-06-01,34.14114406461839
10259,8,10259,8,WH_C,2004-06-15,34.18209039163908
10266,7,10266,7,WH_C,2004-07-06,33.1647486715506
10271,9,10271,9,WH_C,2004-07-20,32.59700227479774
10278,7,10278,7,WH_C,2004-08-06,31.989501153377766
10281,5,10281,5,WH_C,2004-08-19,33.106166547955695
10287,5,10287,5,WH_C,2004-08-30,33.001873444346515
10292,12,10292,12,WH_C,2004-09-08,33.65962109429141
10301,9,10301,9,WH_C,2003-10-06,33.73891964713094
10305,9,10305,9,WH_C,2004-10-13,32.372010231852016
10310,3,10310,3,WH_A,2004-10-18,50.135288488107335
10313,3,10313,3,WH_C,2004-10-23,37.18470679183889
10321,11,10321,11,WH_A,2004-11-05,49.42092635621944
10324,12,10324,12,WH_C,2004-11-07,39.11691367929832
10331,11,10331,11,WH_C,2004-11-17,31.971880763588484
10334,3,10334,3,WH_C,2004-11-20,37.87629584931439
10342,4,10342,4,WH_C,2004-11-24,32.17226934507171
10349,6,10349,6,WH_C,2004-12-01,34.245136334994584
10358,12,10358,12,WH_C,2004-12-11,38.667901435192256
10366,1,10366,1,WH_C,2005-01-10,32.37607068339477
10370,9,10370,9,WH_C,2005-01-20,33.45424166323253
10377,3,10377,3,WH_C,2005-02-09,34.06142881828261
10383,6,10383,6,WH_C,2005-02-22,34.62571051214444
10394,5,10394,5,WH_C,2005-03-17,32.29931101738052
10405,1,10405,1,WH_C,2005-04-14,34.267754400573864
10412,9,10412,9,WH_C,2005-05-03,34.47782678340572
10419,6,10419,6,WH_C,2005-05-17,34.66532404682569
10425,8,10425,8,WH_C,2005-06-01,33.829217236236644
10105,13,10105,13,WH_C,2003-02-11,33.582047383880465
10117,7,10117,7,WH_C,2003-04-16,33.342044273473235
10128,4,10128,4,WH_C,2003-06-06,34.53006363735423
10142,10,10142,10,WH_C,2003-08-08,33.587748349700384
10153,9,10153,9,WH_C,2003-09-30,34.092075969340215
10165,1,10165,1,WH_C,2003-10-22,33.34827346594129
10177,11,10177,11,WH_C,2003-11-09,39.3130872769834
10185,11,10185,11,WH_A,2003-11-14,51.427290904624975
10196,3,10196,3,WH_C,2003-11-26,32.900687775458046
10208,11,10208,11,WH_C,2004-01-02,34.107482076000494
10221,5,10221,5,WH_C,2004-02-18,33.541363991221615
10232,8,10232,8,WH_C,2004-03-22,34.48442217107547
10248,14,10248,14,WH_C,2004-05-07,33.021342544416456
10273,15,10273,15,WH_C,2004-07-22,33.29652785189729
10282,3,10282,3,WH_C,2004-08-21,39.36055849730373
10293,6,10293,6,WH_C,2004-09-09,32.42611312699694
10306,11,10306,11,WH_A,2004-10-15,51.511069763451175
10314,3,10314,3,WH_C,2004-10-22,33.38446084146089
10326,6,10326,6,WH_C,2004-11-09,33.17719118121951
10336,7,10336,7,WH_C,2004-11-22,32.543092225747316
10350,2,10350,2,WH_C,2004-12-02,33.60204449663634
10372,5,10372,5,WH_C,2005-01-27,32.74844301029374
10383,12,10383,12,WH_C,2005-02-22,32.369442987427405
10396,4,10396,4,WH_C,2005-03-24,32.424726105614226
10414,14,10414,14,WH_C,2005-05-06,32.18692671685565
10108,9,10108,9,WH_C,2003-03-03,34.55183683413759
10122,13,10122,13,WH_C,2003-05-08,34.63466288574806
10135,10,10135,10,WH_C,2003-07-02,32.960828307096364
10147,10,10147,10,WH_C,2003-09-05,34.02478976189566
10159,5,10159,5,WH_C,2003-10-10,33.183503318631324
10169,5,10169,5,WH_C,2003-11-04,34.205741782993684
10181,17,10181,17,WH_C,2003-11-12,34.54609113197586
10191,6,10191,6,WH_C,2003-11-20,35.00246715560746
10203,11,10203,11,WH_C,2003-12-02,32.875039035081784
10211,5,10211,5,WH_C,2004-01-15,34.337050566214415
10225,12,10225,12,WH_C,2004-02-24,33.18633037982588
10238,6,10238,6,WH_C,2004-04-09,34.582601551321375
10252,2,10252,2,WH_C,2004-05-26,31.71282141379415
10265,2,10265,2,WH_C,2004-07-02,33.43159444700724
10276,6,10276,6,WH_C,2004-08-02,33.586288856084735
10287,15,10287,15,WH_C,2004-08-30,34.25878960306888
10300,8,10300,8,WH_C,2003-10-06,32.33037669936844
10310,13,10310,13,WH_C,2004-10-17,39.49505981407849
10319,1,10319,1,WH_C,2004-11-03,32.26491654665874
10329,10,10329,10,WH_C,2004-11-15,34.093224111394136
10342,5,10342,5,WH_C,2004-11-24,32.327848729233025
10363,10,10363,10,WH_C,2005-01-06,33.07805888088319
10378,4,10378,4,WH_C,2005-02-10,33.781061315325545
10390,9,10390,9,WH_C,2005-03-04,33.08013082147559
10103,16,10103,16,WH_C,2003-01-29,32.27210234066197
10111,4,10111,4,WH_C,2003-03-27,32.31375619915488
10126,16,10126,16,WH_C,2003-05-28,33.58043127759525
10139,5,10139,5,WH_C,2003-07-17,33.906281464970746
10149,2,10149,2,WH_C,2003-09-12,34.766264157665894
10163,6,10163,6,WH_C,2003-10-21,32.5528503542135
10173,4,10173,4,WH_C,2003-11-05,32.8117084237459
10182,1,10182,1,WH_C,2003-11-13,31.916423813339104
10193,5,10193,5,WH_C,2003-11-21,31.692804198493242
10206,11,10206,11,WH_C,2003-12-05,33.64445208592653
10215,8,10215,8,WH_C,2004-01-29,33.54710351491718
10227,1,10227,1,WH_C,2004-03-02,32.31334526934383
10244,5,10244,5,WH_C,2004-04-29,33.05000923791569
10257,5,10257,5,WH_C,2004-06-14,32.0320329339977
10280,7,10280,7,WH_C,2004-08-17,34.46707591728422
10290,2,10290,2,WH_C,2004-09-07,34.99894215637508
10304,11,10304,11,WH_C,2004-10-11,32.112475210417145
10312,8,10312,8,WH_C,2004-10-21,32.563344597779306
10323,2,10323,2,WH_C,2004-11-07,39.90895036619976
10333,2,10333,2,WH_C,2004-11-18,34.90239922095486
10347,12,10347,12,WH_C,2004-11-29,32.98432026210541
10357,3,10357,3,WH_C,2004-12-11,37.53345255755005
10369,4,10369,4,WH_C,2005-01-20,31.765104188414057
10382,7,10382,7,WH_C,2005-02-17,33.58059000747275
10392,1,10392,1,WH_C,2005-03-11,33.05584710388713
10423,5,10423,5,WH_C,2005-06-01,31.88095406917664
10108,8,10108,8,WH_C,2003-03-03,33.40352356403662
10122,12,10122,12,WH_C,2003-05-08,32.060965576319
10135,9,10135,9,WH_C,2003-07-02,34.085283090438054
10147,9,10147,9,WH_C,2003-09-05,32.727958294265136
10159,4,10159,4,WH_C,2003-10-10,32.24156406019327
10169,4,10169,4,WH_C,2003-11-04,33.39980842645309
10181,16,10181,16,WH_C,2003-11-12,32.859431320355846
10191,5,10191,5,WH_C,2003-11-20,34.65339482880666
10203,10,10203,10,WH_C,2003-12-02,33.276934967040205
10211,4,10211,4,WH_C,2004-01-15,32.4655911250166
10225,11,10225,11,WH_C,2004-02-24,33.83540088414189
10238,5,10238,5,WH_C,2004-04-09,32.46541375794716
10252,1,10252,1,WH_C,2004-05-28,34.42333827327568
10265,1,10265,1,WH_C,2004-07-02,32.85217342197342
10276,5,10276,5,WH_C,2004-08-02,33.41426858287873
10287,14,10287,14,WH_C,2004-08-30,31.842943958723502
10300,7,10300,7,WH_C,2003-10-06,33.511508336416156
10310,12,10310,12,WH_C,2004-10-18,34.13018892479876
10320,5,10320,5,WH_C,2004-11-03,34.05293638628173
10330,3,10330,3,WH_C,2004-11-16,33.1087790819919
10342,7,10342,7,WH_C,2004-11-24,32.333909561062896
10355,7,10355,7,WH_C,2004-12-08,34.69557450973063
10363,11,10363,11,WH_C,2005-01-06,34.78724960301474
10378,10,10378,10,WH_C,2005-02-10,31.98166088660193
10390,1,10390,1,WH_C,2005-03-04,33.578691705722875
10109,2,10109,2,WH_C,2003-03-12,32.67046691889494
10123,4,10123,4,WH_C,2003-05-20,34.26129178698635
10137,4,10137,4,WH_C,2003-07-11,32.114089597915246
10148,11,10148,11,WH_C,2003-09-11,33.10602134858702
10161,10,10161,10,WH_C,2003-10-17,34.313457505289975
10172,8,10172,8,WH_C,2003-11-06,31.930061308426865
10181,4,10181,4,WH_C,2003-11-12,33.08773668338665
10192,9,10192,9,WH_C,2003-11-20,33.08411115481496
10204,15,10204,15,WH_C,2003-12-02,33.114360535110634
10212,8,10212,8,WH_C,2004-01-16,32.94093122375501
10226,6,10226,6,WH_C,2004-02-26,33.41293587600528
10240,1,10240,1,WH_C,2004-04-13,32.16058641099565
10253,3,10253,3,WH_C,2004-06-01,34.00765999062277
10266,4,10266,4,WH_C,2004-07-06,34.095673663394294
10278,4,10278,4,WH_C,2004-08-06,34.09670436493191
10287,2,10287,2,WH_C,2004-08-30,32.07573791199053
10301,6,10301,6,WH_C,2003-10-07,32.47417996190931
10311,11,10311,11,WH_C,2004-10-18,32.565110838510684
10321,8,10321,8,WH_C,2004-11-04,32.70379080092971
10331,12,10331,12,WH_C,2004-11-18,33.53660823845664
10343,2,10343,2,WH_C,2004-11-24,33.657685496084106
10367,6,10367,6,WH_C,2005-01-12,31.898306166776834
10379,4,10379,4,WH_C,2005-02-10,32.499662177308
10406,1,10406,1,WH_C,2005-04-15,33.23532073672632
10419,3,10419,3,WH_C,2005-05-17,33.79883256594482
10108,12,10108,12,WH_C,2003-03-03,32.961496985159144
10122,16,10122,16,WH_C,2003-05-08,33.71291687274001
10135,13,10135,13,WH_C,2003-07-02,32.795809835135415
10146,2,10146,2,WH_C,2003-09-05,34.41512673106568
10159,8,10159,8,WH_C,2003-10-10,35.037429525163965
10169,8,10169,8,WH_C,2003-11-04,32.53019202486297
10180,3,10180,3,WH_C,2003-11-11,32.30183884351278
10191,9,10191,9,WH_C,2003-11-20,32.846370553212736
10211,8,10211,8,WH_C,2004-01-15,32.412266376901016
10224,1,10224,1,WH_C,2004-02-23,34.26984639775429
10237,1,10237,1,WH_C,2004-04-06,34.15867792257089
10252,5,10252,5,WH_C,2004-05-27,34.41934521702491
10264,3,10264,3,WH_C,2004-06-30,34.86316141565423
10276,9,10276,9,WH_C,2004-08-02,33.224841614277594
10286,1,10286,1,WH_C,2004-08-30,32.34686130410547
10299,3,10299,3,WH_C,2004-10-01,33.889490614666116
10310,16,10310,16,WH_C,2004-10-16,37.807736807323394
10319,4,10319,4,WH_C,2004-11-03,33.912733303196504
10330,2,10330,2,WH_C,2004-11-16,32.910370519024966
10342,8,10342,8,WH_C,2004-11-26,31.8516771283615
10355,1,10355,1,WH_C,2004-12-07,34.883483568468236
10363,12,10363,12,WH_C,2005-01-06,32.381199319192156
10378,9,10378,9,WH_C,2005-02-10,35.152863750139275
10390,2,10390,2,WH_C,2005-03-04,34.59495453400917
10403,1,10403,1,WH_C,2005-04-08,34.095581176962895
10106,17,10106,17,WH_C,2003-02-17,34.11661344573109
10119,8,10119,8,WH_C,2003-04-28,34.058817457993385
10130,1,10130,1,WH_C,2003-06-16,34.318937590408304
10143,12,10143,12,WH_C,2003-08-11,32.61388191014662
10155,10,10155,10,WH_C,2003-10-07,33.4903547304786
10167,6,10167,6,WH_C,2003-10-23,33.47389085797437
10178,9,10178,9,WH_C,2003-11-10,33.47791102781347
10186,6,10186,6,WH_C,2003-11-14,33.20287184745849
10197,3,10197,3,WH_C,2003-11-26,32.60874876680809
10209,5,10209,5,WH_C,2004-01-09,33.61991796179835
10222,9,10222,9,WH_C,2004-02-19,34.29789241082961
10249,5,10249,5,WH_C,2004-05-10,32.568748282763764
10262,14,10262,14,WH_C,2004-06-24,34.86416466923673
10273,1,10273,1,WH_C,2004-07-21,33.6767013189761
10283,3,10283,3,WH_C,2004-08-20,34.39712481490972
10296,12,10296,12,WH_C,2004-09-15,33.298754115980586
10307,6,10307,6,WH_C,2004-10-16,39.458639894616724
10316,14,10316,14,WH_C,2004-11-02,32.239912044311176
10328,6,10328,6,WH_C,2004-11-13,39.832805730700315
10338,2,10338,2,WH_C,2004-11-22,31.87245813642645
10351,2,10351,2,WH_C,2004-12-03,34.63383524773681
10373,6,10373,6,WH_C,2005-01-31,34.61347044402977
10386,6,10386,6,WH_C,2005-03-01,32.769364207696924
10398,17,10398,17,WH_C,2005-03-30,32.243857771281924
10400,6,10400,6,WH_C,2005-04-01,34.47098356688706
10415,5,10415,5,WH_C,2005-05-09,32.39860650569519
10104,3,10104,3,WH_C,2003-01-31,34.26845338142542
10117,12,10117,12,WH_C,2003-04-17,31.98991929962089
10127,5,10127,5,WH_C,2003-06-03,32.02671263061569
10142,15,10142,15,WH_C,2003-08-08,34.615278893198436
10152,1,10152,1,WH_C,2003-09-26,33.77873030917718
10165,6,10165,6,WH_C,2003-10-22,34.77909084061381
10176,5,10176,5,WH_A,2003-11-07,49.92740979226712
10185,16,10185,16,WH_C,2003-11-15,38.65198255638672
10196,8,10196,8,WH_C,2003-11-26,33.54786335400887
10207,1,10207,1,WH_C,2003-12-09,33.474602917095666
10220,5,10220,5,WH_C,2004-02-13,33.91466335794994
10230,3,10230,3,WH_C,2004-03-17,34.003361274175845
10247,5,10247,5,WH_C,2004-05-05,33.565240870644615
10272,5,10272,5,WH_C,2004-07-20,32.55400322239002
10282,8,10282,8,WH_C,2004-08-20,34.21551484934055
10292,2,10292,2,WH_C,2004-09-08,32.87140881863465
10306,16,10306,16,WH_C,2004-10-14,33.93525051274214
10314,8,10314,8,WH_C,2004-10-22,33.082125071044814
10324,13,10324,13,WH_C,2004-11-07,38.66489476078738
10337,3,10337,3,WH_C,2004-11-22,34.31786478207958
10349,5,10349,5,WH_C,2004-12-01,32.323925391881914
10358,13,10358,13,WH_C,2004-12-10,32.24721276123846
10372,6,10372,6,WH_C,2005-01-27,32.30281767864713
10383,1,10383,1,WH_C,2005-02-22,34.2434520605436
10394,1,10394,1,WH_C,2005-03-17,34.86534567500526
10413,5,10413,5,WH_C,2005-05-05,32.111618061639206
10100,4,10100,4,WH_C,2003-01-07,34.06928751373117
10110,8,10110,8,WH_C,2003-03-18,32.80601673610842
10124,7,10124,7,WH_C,2003-05-21,33.50104428661079
10148,1,10148,1,WH_C,2003-09-11,34.498244489787396
10162,10,10162,10,WH_C,2003-10-20,32.637988885176775
10173,14,10173,14,WH_C,2003-11-06,33.06971060901736
10182,11,10182,11,WH_A,2003-11-12,49.002732781260846
10193,15,10193,15,WH_C,2003-11-22,37.132759540485466
10204,5,10204,5,WH_C,2003-12-02,33.09630048428174
10213,1,10213,1,WH_C,2004-01-23,32.2365422904993
10227,11,10227,11,WH_C,2004-03-02,33.503193773115015
10241,3,10241,3,WH_C,2004-04-13,33.53389276284254
10280,17,10280,17,WH_C,2004-08-17,33.50077656562545
10288,6,10288,6,WH_C,2004-09-01,32.29655976775585
10302,2,10302,2,WH_C,2003-10-08,32.60368640772852
10311,1,10311,1,WH_C,2004-10-16,38.79602247768316
10332,2,10332,2,WH_C,2004-11-17,35.29144070189835
10344,4,10344,4,WH_C,2004-11-27,37.20047370769396
10367,8,10367,8,WH_C,2005-01-12,34.50244570358593
10380,1,10380,1,WH_C,2005-02-16,34.04842447130773
10407,3,10407,3,WH_C,2005-04-22,33.688308975422416
10420,6,10420,6,WH_C,2005-05-30,33.904091374835986
10105,10,10105,10,WH_C,2003-02-11,32.5843122809959
10117,4,10117,4,WH_C,2003-04-16,32.23952702727176
10128,1,10128,1,WH_C,2003-06-06,34.05728294349561
10142,7,10142,7,WH_C,2003-08-08,32.82926634799978
10153,6,10153,6,WH_C,2003-09-29,34.46667695418948
10166,1,10166,1,WH_C,2003-10-21,32.88470217958712
10177,8,10177,8,WH_C,2003-11-09,37.62891970277101
10185,8,10185,8,WH_A,2003-11-14,51.169476274899345
10197,14,10197,14,WH_C,2003-11-26,33.19811931844839
10208,8,10208,8,WH_C,2004-01-02,33.32958656994194
10221,2,10221,2,WH_C,2004-02-18,33.80176091925995
10232,5,10232,5,WH_C,2004-03-22,35.07075860312944
10248,11,10248,11,WH_C,2004-05-07,33.99515582957926
10261,9,10261,9,WH_C,2004-06-17,34.38922160103371
10273,12,10273,12,WH_C,2004-07-21,33.857118212376136
10283,14,10283,14,WH_C,2004-08-20,34.541625852100694
10293,3,10293,3,WH_C,2004-09-09,32.52600017119468
10306,8,10306,8,WH_C,2004-10-14,31.716638124388464
10315,7,10315,7,WH_C,2004-10-29,32.481363933891316
10326,5,10326,5,WH_C,2004-11-09,32.67923024693887
10337,2,10337,2,WH_C,2004-11-22,33.642653766363736
10350,3,10350,3,WH_C,2004-12-02,34.22506133850278
10372,7,10372,7,WH_C,2005-01-26,33.41022445537489
10383,7,10383,7,WH_C,2005-02-22,31.879865929005746
10396,5,10396,5,WH_C,2005-03-23,33.842062019415295
10414,11,10414,11,WH_C,2005-05-06,32.87600553792084
10103,5,10103,5,WH_C,2003-01-29,33.741254646803014
10114,9,10114,9,WH_C,2003-04-02,33.50301986168094
10126,5,10126,5,WH_C,2003-05-28,32.7271920266554
10140,5,10140,5,WH_C,2003-07-25,32.76921044629634
10150,2,10150,2,WH_C,2003-09-19,32.68443215219468
10164,3,10164,3,WH_C,2003-10-21,34.59160365185035
10175,10,10175,10,WH_C,2003-11-07,34.9524878606741
10183,2,10183,2,WH_C,2003-11-15,38.58603108398155
10194,5,10194,5,WH_C,2003-11-25,32.48735964148979
10207,16,10207,16,WH_C,2003-12-09,32.817260656831316
10217,5,10217,5,WH_C,2004-02-04,34.19014645102503
10229,10,10229,10,WH_C,2004-03-11,34.517654372535624
10245,3,10245,3,WH_C,2004-05-04,32.026898890477554
10259,13,10259,13,WH_C,2004-06-15,31.748156719701864
10270,3,10270,3,WH_C,2004-07-19,33.98847668661567
10281,10,10281,10,WH_C,2004-08-19,32.88527888197157
10291,5,10291,5,WH_C,2004-09-08,32.47034257166381
10305,14,10305,14,WH_C,2004-10-13,32.21018504244492
10313,8,10313,8,WH_C,2004-10-22,33.228566877421216
10323,1,10323,1,WH_C,2004-11-07,39.16423943834202
10334,4,10334,4,WH_C,2004-11-20,39.61002852352135
10347,4,10347,4,WH_C,2004-11-29,33.8677356540068
10357,2,10357,2,WH_C,2004-12-11,38.26921561805811
10370,6,10370,6,WH_C,2005-01-20,32.63937165314625
10382,1,10382,1,WH_C,2005-02-17,34.0491436985227
10411,3,10411,3,WH_C,2005-05-02,33.25086982011922
10425,13,10425,13,WH_C,2005-05-31,33.707447497693806
10103,9,10103,9,WH_C,2003-01-29,32.80517565275662
10113,3,10113,3,WH_C,2003-03-27,32.423557345123825
10126,9,10126,9,WH_C,2003-05-28,31.980908224743693
10140,9,10140,9,WH_C,2003-07-24,32.87616423611027
10150,6,10150,6,WH_C,2003-09-19,32.314585660213126
10164,7,10164,7,WH_C,2003-10-21,32.523867608518245
10174,2,10174,2,WH_C,2003-11-07,34.570560938833125
10183,6,10183,6,WH_A,2003-11-13,50.2893127440512
10194,9,10194,9,WH_C,2003-11-25,33.23435963082715
10206,4,10206,4,WH_C,2003-12-05,34.4067666240974
10215,1,10215,1,WH_C,2004-01-29,34.88122834850586
10229,14,10229,14,WH_C,2004-03-11,33.447670163519376
10245,7,10245,7,WH_C,2004-05-04,34.29619014221766
10258,4,10258,4,WH_C,2004-06-15,32.61838735563548
10270,7,10270,7,WH_C,2004-07-19,32.546375894915435
10281,14,10281,14,WH_C,2004-08-19,33.139702255843176
10291,9,10291,9,WH_C,2004-09-08,34.08929802954277
10304,4,10304,4,WH_C,2004-10-11,33.82681373120142
10312,1,10312,1,WH_C,2004-10-21,32.57152330571385
10324,6,10324,6,WH_C,2004-11-07,37.585674933323546
10333,8,10333,8,WH_C,2004-11-18,33.65733475707357
10348,6,10348,6,WH_C,2004-11-01,32.14909604135275
10358,8,10358,8,WH_C,2004-12-10,33.43093076077899
10370,2,10370,2,WH_C,2005-01-21,34.3294337749126
10382,2,10382,2,WH_C,2005-02-18,33.80499084651629
10411,7,10411,7,WH_C,2005-05-02,33.88578763872475
10424,4,10424,4,WH_C,2005-05-31,34.79375376287534
10108,11,10108,11,WH_C,2003-03-03,33.62775368218668
10122,15,10122,15,WH_C,2003-05-08,33.802288118164654
10135,12,10135,12,WH_C,2003-07-02,34.047858918268645
10146,1,10146,1,WH_C,2003-09-03,32.20482361523065
10159,7,10159,7,WH_C,2003-10-10,31.956196206194175
10169,7,10169,7,WH_C,2003-11-04,32.983183717653134
10180,2,10180,2,WH_C,2003-11-11,32.96701993593878
10191,8,10191,8,WH_C,2003-11-22,38.75267145325931
10211,7,10211,7,WH_C,2004-01-15,34.38453928391144
10225,14,10225,14,WH_C,2004-02-24,32.59368764853926
10238,8,10238,8,WH_C,2004-04-09,32.16889060762816
10252,4,10252,4,WH_C,2004-05-27,35.07978866950192
10264,2,10264,2,WH_C,2004-06-30,32.299311229031446
10276,8,10276,8,WH_C,2004-08-02,33.04773107410753
10287,17,10287,17,WH_C,2004-08-30,33.85491062329007
10299,2,10299,2,WH_C,2004-09-30,33.36394606951451
10310,15,10310,15,WH_C,2004-10-18,32.30680281199071
10319,3,10319,3,WH_C,2004-11-05,31.851679027493205
10330,4,10330,4,WH_C,2004-11-16,32.61316731189473
10342,11,10342,11,WH_C,2004-11-24,33.36879005050993
10355,2,10355,2,WH_C,2004-12-08,33.52918339361776
10363,13,10363,13,WH_C,2005-01-06,32.847940072387885
10378,8,10378,8,WH_C,2005-02-10,34.24620244126971
10390,3,10390,3,WH_C,2005-03-04,34.65120574097402
